sales_agent,account,deal_stage,close_value,year_founded_at,revenue,number_of_employees,sales_price,sales_cycle_duration,company_size,company_age,company_age_category,is_won,engagement_month,engagement_quarter,product_complexity,agent_conversion_rate,agent_avg_deal_value,sector_employment,sector_entertainment,sector_finance,sector_marketing,sector_medical,sector_retail,sector_services,sector_software,sector_technolgy,sector_telecommunications,office_location_Belgium,office_location_Brazil,office_location_China,office_location_Germany,office_location_Italy,office_location_Japan,office_location_Jordan,office_location_Kenya,office_location_Korea,office_location_Norway,office_location_Panama,office_location_Philipines,office_location_Poland,office_location_Romania,office_location_United States,regional_office_Central,regional_office_East,regional_office_West,product_GTK 500,product_GTX Basic,product_GTX Plus Basic,product_GTX Plus Pro,product_GTX Pro,product_MG Advanced,product_MG Special,series_GTK,series_GTX,series_MG,revenue_per_employee
Anna Snelling,Treequote,Won,58.0,1988.0,5266.09,8595.0,55,73.0,Large,36.0,Established,1.0,1.0,1.0,Basic,0.5488126649076517,818.6190476190476,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.6126922629435718
Hayden Neloms,Vehement Capital Partners,Won,,1993.0,646.1,883.0,3393,47.98539710922366,Small,31.0,Established,1.0,1.0,1.0,Complex,0.6445783132530121,1790.203947368421,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,1,0,False,False,True,0.7317100792751983
James Ascencio,Iselectrics,Won,,2011.0,527.11,1428.0,4821,47.98539710922366,Medium,13.0,Mature,1.0,1.0,1.0,Complex,0.6053811659192825,2007.4417475728155,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.369124649859944
Kami Bicknell,Nam-zim,Won,4453.0,1987.0,405.59,1179.0,4821,67.0,Medium,37.0,Established,1.0,1.0,1.0,Complex,0.5780730897009967,1163.4411764705883,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,0,0,False,True,False,0.34401187446988973
Kary Hendrixson,Plusstrip,Lost,0.0,2002.0,349.81,315.0,55,115.0,Small,22.0,Established,0.0,1.0,1.0,Basic,0.5618279569892473,1356.113432835821,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,1.1105079365079364
Kary Hendrixson,Nam-zim,Won,619.0,1987.0,405.59,1179.0,550,60.0,Medium,37.0,Established,1.0,1.0,1.0,Basic,0.5618279569892473,1356.113432835821,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,0,0,0,False,True,False,0.34401187446988973
Maureen Marcano,Xx-holding,Won,5163.0,1993.0,7537.24,20293.0,5482,121.0,Enterprise,31.0,Established,1.0,1.0,1.0,Complex,0.6506550218340611,1645.0469483568074,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,1,0,0,0,False,True,False,0.37142068693638197
Maureen Marcano,Green-Plus,Won,4071.0,2003.0,692.19,1922.0,4821,71.0,Medium,21.0,Established,1.0,1.0,1.0,Complex,0.6506550218340611,1645.0469483568074,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.36014047866805415
Reed Clapper,Donquadtech,Won,56.0,1992.0,1712.68,3194.0,55,115.0,Medium,32.0,Established,1.0,1.0,1.0,Basic,0.6540084388185654,1849.5189873417721,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.5362179085785849
Violet Mclelland,Sumace,Lost,0.0,2000.0,167.89,493.0,3393,77.0,Small,24.0,Established,0.0,1.0,1.0,Complex,0.5727699530516432,639.5388601036269,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,0,0,0,0,1,0,False,False,True,0.3405476673427992
Donn Cantrell,Zotware,Won,4375.0,1979.0,4478.47,13809.0,4821,74.0,Enterprise,45.0,Established,1.0,1.0,1.0,Complex,0.5745454545454546,1621.3090909090909,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.32431530161488886
James Ascencio,Codehow,Lost,,1998.0,2714.9,2641.0,3393,47.98539710922366,Medium,26.0,Established,0.0,1.0,1.0,Complex,0.6053811659192825,2007.4417475728155,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,1,0,False,False,True,1.027981825066263
Kami Bicknell,Golddex,Won,610.0,2008.0,52.5,165.0,550,73.0,Small,16.0,Mature,1.0,1.0,1.0,Basic,0.5780730897009967,1163.4411764705883,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.3181818181818182
Vicki Laflamme,Scottech,Won,,2012.0,45.39,100.0,550,47.98539710922366,Small,12.0,Mature,1.0,1.0,1.0,Basic,0.5909090909090909,1378.6628242074928,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.4539
Vicki Laflamme,Hatfan,Lost,0.0,1982.0,792.46,1299.0,3393,111.0,Medium,42.0,Established,0.0,1.0,1.0,Complex,0.5909090909090909,1378.6628242074928,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,1,0,False,False,True,0.6100538876058507
Vicki Laflamme,Xx-holding,Won,4554.0,1993.0,7537.24,20293.0,4821,62.0,Enterprise,31.0,Established,1.0,1.0,1.0,Complex,0.5909090909090909,1378.6628242074928,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.37142068693638197
Wilburn Farren,Konex,Won,2880.0,1980.0,7708.38,13756.0,3393,124.0,Enterprise,44.0,Established,1.0,1.0,1.0,Complex,0.6707317073170732,1995.4430379746836,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.5603649316661821
Corliss Cosme,Zoomit,Won,,1992.0,324.19,978.0,5482,47.98539710922366,Small,32.0,Established,1.0,1.0,1.0,Complex,0.5859375,1838.585152838428,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,1,0,0,0,False,True,False,0.33148261758691205
Corliss Cosme,Inity,Won,,1986.0,2403.58,8801.0,4821,47.98539710922366,Large,38.0,Established,1.0,1.0,1.0,Complex,0.5859375,1838.585152838428,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.2731030564708556
Corliss Cosme,Initech,Lost,0.0,1994.0,6395.05,20275.0,1096,107.0,Enterprise,30.0,Established,0.0,1.0,1.0,Intermediate,0.5859375,1838.585152838428,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.3154155363748459
Elease Gluck,Mathtouch,Won,,1984.0,3027.46,9516.0,55,47.98539710922366,Large,40.0,Established,1.0,1.0,1.0,Basic,0.5555555555555556,2295.1984126984125,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,1,False,False,True,0.31814417822614544
Markita Hansen,Scotfind,Won,60.0,1996.0,6354.87,16780.0,55,123.0,Enterprise,28.0,Established,1.0,1.0,1.0,Basic,0.5118110236220472,1448.4229074889868,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.3787169249106079
Maureen Marcano,Condax,Won,688.0,2017.0,4.54,9.0,550,65.0,Small,7.0,Young,1.0,1.0,1.0,Basic,0.6506550218340611,1645.0469483568074,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.5044444444444445
Maureen Marcano,Goodsilron,Won,6142.0,2000.0,2952.73,5107.0,5482,66.0,Large,24.0,Established,1.0,1.0,1.0,Complex,0.6506550218340611,1645.0469483568074,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,1,0,0,0,False,True,False,0.5781730957509301
Maureen Marcano,Green-Plus,Won,4939.0,2003.0,692.19,1922.0,4821,75.0,Medium,21.0,Established,1.0,1.0,1.0,Complex,0.6506550218340611,1645.0469483568074,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,1,0,0,False,True,False,0.36014047866805415
Niesha Huffines,Warephase,Won,6270.0,1997.0,2041.73,5276.0,5482,120.0,Large,27.0,Established,1.0,1.0,1.0,Complex,0.525,1011.2057142857143,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,1,0,0,0,False,True,False,0.38698445792266867
Wilburn Farren,Acme Corporation,Won,3833.0,1996.0,1100.04,2822.0,3393,73.0,Medium,28.0,Established,1.0,1.0,1.0,Complex,0.6707317073170732,1995.4430379746836,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.3898086463501063
Daniell Hammack,Bubba Gump,Lost,0.0,2002.0,987.39,2253.0,1096,71.0,Medium,22.0,Established,0.0,1.0,1.0,Intermediate,0.5377358490566038,1947.7486631016043,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,1,0,0,0,0,False,True,False,0.43825565912117176
Kami Bicknell,Acme Corporation,Won,,1996.0,1100.04,2822.0,5482,47.98539710922366,Medium,28.0,Established,1.0,1.0,1.0,Complex,0.5780730897009967,1163.4411764705883,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,1,0,0,0,False,True,False,0.3898086463501063
Moses Frase,Hottechi,Won,57.0,1997.0,8170.38,16499.0,55,137.0,Enterprise,27.0,Established,1.0,1.0,1.0,Basic,0.5972222222222222,1062.4717948717948,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,1,False,False,True,0.495204557851991
Versie Hillebrand,Cancity,Won,47.0,2001.0,718.62,2448.0,55,60.0,Medium,23.0,Established,1.0,1.0,1.0,Basic,0.6027397260273972,710.9583333333334,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.2935539215686275
Violet Mclelland,Donware,Lost,0.0,1999.0,1197.44,2570.0,55,56.0,Medium,25.0,Established,0.0,1.0,1.0,Basic,0.5727699530516432,639.5388601036269,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,0,1,False,False,True,0.4659299610894942
Daniell Hammack,Plussunin,Lost,0.0,2003.0,1419.98,4018.0,3393,61.0,Medium,21.0,Established,0.0,1.0,1.0,Complex,0.5377358490566038,1947.7486631016043,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,0,1,0,False,False,True,0.35340467894474864
Gladys Colclough,Inity,Won,57.0,1986.0,2403.58,8801.0,55,107.0,Large,38.0,Established,1.0,1.0,1.0,Basic,0.5152671755725191,1489.9741379310344,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.2731030564708556
James Ascencio,Warephase,Won,,1997.0,2041.73,5276.0,1096,47.98539710922366,Large,27.0,Established,1.0,1.0,1.0,Intermediate,0.6053811659192825,2007.4417475728155,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,1,0,0,0,0,False,True,False,0.38698445792266867
Jonathan Berthelot,Genco Pura Olive Oil Company,Won,3257.0,2007.0,894.33,1635.0,3393,56.0,Medium,17.0,Mature,1.0,1.0,1.0,Complex,0.5958188153310104,1079.1136363636363,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,1,0,False,False,True,0.5469908256880734
Kami Bicknell,Sunnamplex,Won,511.0,2008.0,894.37,1593.0,550,111.0,Medium,16.0,Mature,1.0,1.0,1.0,Basic,0.5780730897009967,1163.4411764705883,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,1,0,0,0,0,0,False,True,False,0.5614375392341494
Kami Bicknell,Y-corporation,Won,607.0,1983.0,2871.35,9561.0,550,56.0,Large,41.0,Established,1.0,1.0,1.0,Basic,0.5780730897009967,1163.4411764705883,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,1,0,0,0,0,0,False,True,False,0.30031900428825437
Markita Hansen,Cheers,Won,5120.0,1993.0,4269.9,6472.0,5482,71.0,Large,31.0,Established,1.0,1.0,1.0,Complex,0.5118110236220472,1448.4229074889868,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,1,0,0,0,False,True,False,0.6597496909765141
Niesha Huffines,Hottechi,Won,1343.0,1997.0,8170.38,16499.0,1096,65.0,Enterprise,27.0,Established,1.0,1.0,1.0,Intermediate,0.525,1011.2057142857143,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,0,1,0,0,0,0,False,True,False,0.495204557851991
Niesha Huffines,Rundofase,Won,55.0,1983.0,1008.06,1238.0,55,117.0,Medium,41.0,Established,1.0,1.0,1.0,Basic,0.525,1011.2057142857143,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.8142649434571889
Vicki Laflamme,Faxquote,Won,49.0,1995.0,1825.82,5595.0,55,72.0,Large,29.0,Established,1.0,1.0,1.0,Basic,0.5909090909090909,1378.6628242074928,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,0,0,0,1,False,False,True,0.32633065236818587
Boris Faz,The New York Inquirer,Lost,0.0,1996.0,439.21,792.0,550,70.0,Small,28.0,Established,0.0,1.0,1.0,Basic,0.5906432748538012,1710.0065359477123,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,1,0,0,0,0,0,False,True,False,0.5545580808080808
Garret Kinder,Zotware,Won,4426.0,1979.0,4478.47,13809.0,4821,137.0,Enterprise,45.0,Established,1.0,1.0,1.0,Complex,0.6097560975609756,1607.9105691056911,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0,0,0,1,0,0,False,True,False,0.32431530161488886
James Ascencio,Groovestreet,Won,5264.0,2003.0,223.8,299.0,5482,105.0,Small,21.0,Established,1.0,1.0,1.0,Complex,0.6053811659192825,2007.4417475728155,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0,0,1,0,0,0,False,True,False,0.748494983277592
Jonathan Berthelot,Conecom,Lost,0.0,2005.0,1520.66,1806.0,4821,122.0,Medium,19.0,Mature,0.0,1.0,1.0,Complex,0.5958188153310104,1079.1136363636363,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,1,0,0,False,True,False,0.8420044296788484
Moses Frase,Dontechi,Won,59.0,1982.0,4618.0,10083.0,55,70.0,Enterprise,42.0,Established,1.0,1.0,1.0,Basic,0.5972222222222222,1062.4717948717948,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,0,0,0,0,0,0,1,False,False,True,0.4579986115243479
